formation_start,formation_end,stock1,stock2,ssd,saved_timestamp
2016-07-07,2017-07-06,AVB,EQIX,0.3700927357306838,2025-12-09 20:57:45.597791
2017-01-05,2018-01-04,VTR,WELL,0.07698760092011045,2025-12-09 20:57:45.781828
2017-01-05,2018-01-04,ELS,SUI,0.21350773297682352,2025-12-09 20:57:45.781828
2017-01-05,2018-01-04,AVB,WELL,0.2453267855212201,2025-12-09 20:57:45.781828
2017-01-05,2018-01-04,AVB,VTR,0.26093556061262485,2025-12-09 20:57:45.781828
2017-01-05,2018-01-04,CCI,ELS,0.27728846549553654,2025-12-09 20:57:45.781828
2017-01-05,2018-01-04,DLR,ESS,0.3246566978537603,2025-12-09 20:57:45.781828
2017-01-05,2018-01-04,CCI,EQIX,0.3378565264580447,2025-12-09 20:57:45.781828
2017-01-05,2018-01-04,ELS,EQIX,0.3434224127739093,2025-12-09 20:57:45.781828
2017-01-05,2018-01-04,O,PSA,0.3861853127400757,2025-12-09 20:57:45.781828
2017-01-05,2018-01-04,DLR,WPC,0.394154006703502,2025-12-09 20:57:45.781828
2010-01-04,2010-12-31,KIM,REG,0.2962319739762653,2025-12-09 20:57:46.031987
2010-01-04,2010-12-31,AVB,ESS,0.3433000478884187,2025-12-09 20:57:46.031987
2010-01-04,2010-12-31,ELS,WPC,0.3480958447248978,2025-12-09 20:57:46.031987
2010-01-04,2010-12-31,AVB,EXR,0.4140586614676631,2025-12-09 20:57:46.031987
2010-01-04,2010-12-31,CCI,SBAC,0.4291754998596766,2025-12-09 20:57:46.031987
2010-01-04,2010-12-31,AMT,NLY,0.431311404194518,2025-12-09 20:57:46.031987
2010-01-04,2010-12-31,ELS,WELL,0.44601861834056944,2025-12-09 20:57:46.031987
2010-01-04,2010-12-31,ESS,EXR,0.454987525983223,2025-12-09 20:57:46.031987
2010-01-04,2010-12-31,SBAC,WELL,0.4864394938279736,2025-12-09 20:57:46.031987
2010-01-04,2010-12-31,REG,SPG,0.4893158864022069,2025-12-09 20:57:46.031987
2010-01-04,2010-12-31,EVRG,SO,0.07515167574326516,2025-12-09 23:26:40.720868
2010-01-04,2010-12-31,SO,WEC,0.10321238785744549,2025-12-09 23:26:40.720868
2010-01-04,2010-12-31,AEP,DUK,0.1063247035479507,2025-12-09 23:26:40.720868
2010-01-04,2010-12-31,AWK,KO,0.1113982495053466,2025-12-09 23:26:40.720868
2010-01-04,2010-12-31,DUK,ED,0.1335013795153287,2025-12-09 23:26:40.720868
2010-01-04,2010-12-31,NI,PNW,0.13572025266955068,2025-12-09 23:26:40.720868
2010-01-04,2010-12-31,CLX,CPB,0.13994519956454612,2025-12-09 23:26:40.720868
2010-01-04,2010-12-31,PNW,XEL,0.14358031821177086,2025-12-09 23:26:40.720868
2010-01-04,2010-12-31,EVRG,WEC,0.14638281614675716,2025-12-09 23:26:40.720868
2010-01-04,2010-12-31,ED,XEL,0.1526560624755072,2025-12-09 23:26:40.720868
2010-07-06,2011-07-01,ED,PNW,0.043073556887642424,2025-12-09 23:26:41.761039
2010-07-06,2011-07-01,SO,WEC,0.05120127218913725,2025-12-09 23:26:41.761039
2010-07-06,2011-07-01,ED,SO,0.061030297597276406,2025-12-09 23:26:41.761039
2010-07-06,2011-07-01,DUK,XEL,0.06725512746249895,2025-12-09 23:26:41.761039
2010-07-06,2011-07-01,ED,WEC,0.06744379545991236,2025-12-09 23:26:41.761039
2010-07-06,2011-07-01,PNW,WEC,0.08927807700732163,2025-12-09 23:26:41.761039
2010-07-06,2011-07-01,PNW,SO,0.09819977097844618,2025-12-09 23:26:41.761039
2010-07-06,2011-07-01,EVRG,LNT,0.11350878805947656,2025-12-09 23:26:41.761039
2010-07-06,2011-07-01,SO,XEL,0.1479871894145732,2025-12-09 23:26:41.761039
2010-07-06,2011-07-01,NEE,SRE,0.1593100244255093,2025-12-09 23:26:41.761039
2011-01-03,2011-12-30,CMS,WEC,0.06608552603644646,2025-12-09 23:26:42.731180
2011-01-03,2011-12-30,PNW,WEC,0.06921341403660203,2025-12-09 23:26:42.731180
2011-01-03,2011-12-30,CMS,PNW,0.08414954108777956,2025-12-09 23:26:42.731180
2011-01-03,2011-12-30,DUK,SO,0.0987342793405756,2025-12-09 23:26:42.731180
2011-01-03,2011-12-30,EVRG,XEL,0.10511303183223558,2025-12-09 23:26:42.731180
2011-01-03,2011-12-30,ES,NEE,0.10926792073072507,2025-12-09 23:26:42.731180
2011-01-03,2011-12-30,LNT,PNW,0.11244565681881752,2025-12-09 23:26:42.731180
2011-01-03,2011-12-30,WEC,XEL,0.12650023257806903,2025-12-09 23:26:42.731180
2011-01-03,2011-12-30,CMS,XEL,0.12695979472288102,2025-12-09 23:26:42.731180
2011-01-03,2011-12-30,CMS,EVRG,0.1361334787242191,2025-12-09 23:26:42.731180
2011-07-05,2012-07-02,CMS,WEC,0.0830123181300261,2025-12-09 23:26:43.723007
2011-07-05,2012-07-02,ED,SO,0.09539544876317396,2025-12-09 23:26:43.723007
2011-07-05,2012-07-02,VTR,WELL,0.09968865920887651,2025-12-09 23:26:43.723007
2011-07-05,2012-07-02,DTE,PNW,0.10016487430002866,2025-12-09 23:26:43.723007
2011-07-05,2012-07-02,EVRG,LNT,0.10503456233863584,2025-12-09 23:26:43.723007
2011-07-05,2012-07-02,DTE,EIX,0.11419058593500152,2025-12-09 23:26:43.723007
2011-07-05,2012-07-02,AEE,SO,0.11986266361532177,2025-12-09 23:26:43.723007
2011-07-05,2012-07-02,MKC,NEE,0.12370572909384658,2025-12-09 23:26:43.723007
2011-07-05,2012-07-02,CMS,XEL,0.13075838796551023,2025-12-09 23:26:43.723007
2011-07-05,2012-07-02,DUK,SO,0.13213282281552097,2025-12-09 23:26:43.723007
2012-01-03,2013-01-03,AVB,ESS,0.032915812070538814,2025-12-09 23:26:44.701087
2012-01-03,2013-01-03,AVB,MAA,0.04769273963177226,2025-12-09 23:26:44.701087
2012-01-03,2013-01-03,ESS,MAA,0.0517311179312599,2025-12-09 23:26:44.701087
2012-01-03,2013-01-03,AEE,ED,0.07063563387532895,2025-12-09 23:26:44.701087
2012-01-03,2013-01-03,D,XEL,0.07080081591353807,2025-12-09 23:26:44.701087
2012-01-03,2013-01-03,D,PEG,0.07789813051412053,2025-12-09 23:26:44.701087
2012-01-03,2013-01-03,DUK,XEL,0.08158052415998529,2025-12-09 23:26:44.701087
2012-01-03,2013-01-03,CMS,DTE,0.10393620848093,2025-12-09 23:26:44.701087
2012-01-03,2013-01-03,SO,XEL,0.10535989605195245,2025-12-09 23:26:44.701087
2012-01-03,2013-01-03,EVRG,LNT,0.1117520399711264,2025-12-09 23:26:44.701087
2012-07-03,2013-07-05,D,EVRG,0.03738502406486493,2025-12-09 23:26:45.729881
2012-07-03,2013-07-05,PEG,XEL,0.07959894743436023,2025-12-09 23:26:45.729881
2012-07-03,2013-07-05,WEC,XEL,0.10735082983467326,2025-12-09 23:26:45.729881
2012-07-03,2013-07-05,ES,LNT,0.10879108519591023,2025-12-09 23:26:45.729881
2012-07-03,2013-07-05,DUK,WEC,0.11951361646265427,2025-12-09 23:26:45.729881
2012-07-03,2013-07-05,AEE,XEL,0.12714805498132137,2025-12-09 23:26:45.729881
2012-07-03,2013-07-05,AEE,PEG,0.12922027479031833,2025-12-09 23:26:45.729881
2012-07-03,2013-07-05,CMS,DTE,0.1322019115046026,2025-12-09 23:26:45.729881
2012-07-03,2013-07-05,KO,XEL,0.13364992223826655,2025-12-09 23:26:45.729881
2012-07-03,2013-07-05,KO,MO,0.13374190405646186,2025-12-09 23:26:45.729881
2013-01-04,2014-01-03,DTE,WEC,0.05098644724623522,2025-12-09 23:26:46.713546
2013-01-04,2014-01-03,CMS,EVRG,0.06027848032882215,2025-12-09 23:26:46.713546
2013-01-04,2014-01-03,CMS,DTE,0.06898684976996956,2025-12-09 23:26:46.713546
2013-01-04,2014-01-03,DTE,EVRG,0.10529137861142134,2025-12-09 23:26:46.713546
2013-01-04,2014-01-03,EVRG,WEC,0.10715030270221562,2025-12-09 23:26:46.713546
2013-01-04,2014-01-03,AEE,LNT,0.11024269418537948,2025-12-09 23:26:46.713546
2013-01-04,2014-01-03,CMS,WEC,0.11273597914411168,2025-12-09 23:26:46.713546
2013-01-04,2014-01-03,ED,EIX,0.11496600253572004,2025-12-09 23:26:46.713546
2013-01-04,2014-01-03,ES,PNW,0.11581797368919887,2025-12-09 23:26:46.713546
2013-01-04,2014-01-03,ES,XEL,0.1185827943599222,2025-12-09 23:26:46.713546
2013-07-08,2014-07-07,CMS,XEL,0.039886223761128645,2025-12-09 23:26:47.813729
2013-07-08,2014-07-07,DTE,LNT,0.060709883238226695,2025-12-09 23:26:47.813729
2013-07-08,2014-07-07,AWK,LNT,0.07062878697435412,2025-12-09 23:26:47.813729
2013-07-08,2014-07-07,DTE,WEC,0.07227649491615426,2025-12-09 23:26:47.813729
2013-07-08,2014-07-07,CMS,ES,0.07455899412279318,2025-12-09 23:26:47.813729
2013-07-08,2014-07-07,AWK,PPL,0.09168203684198287,2025-12-09 23:26:47.813729
2013-07-08,2014-07-07,ES,XEL,0.09414890674323048,2025-12-09 23:26:47.813729
2013-07-08,2014-07-07,DTE,PPL,0.09604128575851922,2025-12-09 23:26:47.813729
2013-07-08,2014-07-07,ED,PNW,0.09952073364864426,2025-12-09 23:26:47.813729
2013-07-08,2014-07-07,LNT,PPL,0.10250418828960321,2025-12-09 23:26:47.813729
2014-01-06,2015-01-05,AEP,CMS,0.056716934027741694,2025-12-09 23:26:49.101487
2014-01-06,2015-01-05,DUK,ED,0.06823339240053405,2025-12-09 23:26:49.101487
2014-01-06,2015-01-05,LNT,XEL,0.08013293139951329,2025-12-09 23:26:49.101487
2014-01-06,2015-01-05,AEP,LNT,0.08395239035686249,2025-12-09 23:26:49.101487
2014-01-06,2015-01-05,CMS,XEL,0.08455529034811335,2025-12-09 23:26:49.101487
2014-01-06,2015-01-05,GIS,K,0.08636740472494389,2025-12-09 23:26:49.101487
2014-01-06,2015-01-05,CMS,LNT,0.08710275283279284,2025-12-09 23:26:49.101487
2014-01-06,2015-01-05,CMS,PCG,0.10043408179646222,2025-12-09 23:26:49.101487
2014-01-06,2015-01-05,ELS,REG,0.10889355068015959,2025-12-09 23:26:49.101487
2014-01-06,2015-01-05,KIM,LNT,0.1096361592943032,2025-12-09 23:26:49.101487
2014-07-08,2015-07-07,ES,WEC,0.04984861329658853,2025-12-09 23:26:50.378381
2014-07-08,2015-07-07,AEP,LNT,0.05321764338941462,2025-12-09 23:26:50.378381
2014-07-08,2015-07-07,ATO,NEE,0.06586426896549143,2025-12-09 23:26:50.378381
2014-07-08,2015-07-07,AEE,LNT,0.09068304248085693,2025-12-09 23:26:50.378381
2014-07-08,2015-07-07,AEE,AEP,0.09353495881570112,2025-12-09 23:26:50.378381
2014-07-08,2015-07-07,ES,XEL,0.09669176759522424,2025-12-09 23:26:50.378381
2014-07-08,2015-07-07,EQR,REG,0.09728737207088271,2025-12-09 23:26:50.378381
2014-07-08,2015-07-07,AVB,EQR,0.100811926931711,2025-12-09 23:26:50.378381
2014-07-08,2015-07-07,KIM,O,0.11069026570316963,2025-12-09 23:26:50.378381
2014-07-08,2015-07-07,EIX,ES,0.11577363612217376,2025-12-09 23:26:50.378381
2015-01-06,2016-01-05,AEP,DTE,0.04892368611413678,2025-12-09 23:26:51.711803
2015-01-06,2016-01-05,DTE,ES,0.04961983565640681,2025-12-09 23:26:51.711803
2015-01-06,2016-01-05,AEP,ES,0.07397272264554383,2025-12-09 23:26:51.711803
2015-01-06,2016-01-05,DTE,PNW,0.0905898644576017,2025-12-09 23:26:51.711803
2015-01-06,2016-01-05,KIM,O,0.091365970830156,2025-12-09 23:26:51.711803
2015-01-06,2016-01-05,ES,PNW,0.0984149582011797,2025-12-09 23:26:51.711803
2015-01-06,2016-01-05,CMS,SPG,0.0999383716029241,2025-12-09 23:26:51.711803
2015-01-06,2016-01-05,KIM,REG,0.10261534661800613,2025-12-09 23:26:51.711803
2015-01-06,2016-01-05,AEE,ES,0.10451355366151731,2025-12-09 23:26:51.711803
2015-01-06,2016-01-05,PNW,SO,0.1060027456496618,2025-12-09 23:26:51.711803
2015-07-08,2016-07-06,CMS,XEL,0.04264473593475507,2025-12-09 23:26:53.004718
2015-07-08,2016-07-06,PNW,XEL,0.06945042183990868,2025-12-09 23:26:53.004718
2015-07-08,2016-07-06,DTE,PCG,0.07293325549585192,2025-12-09 23:26:53.004718
2015-07-08,2016-07-06,CMS,PNW,0.07964453123117586,2025-12-09 23:26:53.004718
2015-07-08,2016-07-06,AEP,SO,0.10570749648173931,2025-12-09 23:26:53.004718
2015-07-08,2016-07-06,AEP,NEE,0.12528958916404026,2025-12-09 23:26:53.004718
2015-07-08,2016-07-06,AEP,DTE,0.1272913473257573,2025-12-09 23:26:53.004718
2015-07-08,2016-07-06,AEP,PCG,0.1301456837072439,2025-12-09 23:26:53.004718
2015-07-08,2016-07-06,ED,PNW,0.13523821741816755,2025-12-09 23:26:53.004718
2015-07-08,2016-07-06,ED,XEL,0.14004853923101285,2025-12-09 23:26:53.004718
2016-01-06,2017-01-04,ATO,CMS,0.045936673371096054,2025-12-09 23:26:54.229160
2016-01-06,2017-01-04,ED,WEC,0.07340897614964251,2025-12-09 23:26:54.229160
2016-01-06,2017-01-04,CMS,WEC,0.07345201228654294,2025-12-09 23:26:54.229160
2016-01-06,2017-01-04,DTE,PNW,0.09901505692954066,2025-12-09 23:26:54.229160
2016-01-06,2017-01-04,AEP,DUK,0.10247549273829233,2025-12-09 23:26:54.229160
2016-01-06,2017-01-04,DUK,XEL,0.10307538265406094,2025-12-09 23:26:54.229160
2016-01-06,2017-01-04,KIM,REG,0.1140347511680225,2025-12-09 23:26:54.229160
2016-01-06,2017-01-04,SRE,XEL,0.11590588751379936,2025-12-09 23:26:54.229160
2016-01-06,2017-01-04,CL,PM,0.13253826949043204,2025-12-09 23:26:54.229160
2016-01-06,2017-01-04,CMS,ED,0.13310343274966044,2025-12-09 23:26:54.229160
2016-07-07,2017-07-06,ATO,CMS,0.022033475357718504,2025-12-09 23:26:55.617649
2016-07-07,2017-07-06,CMS,XEL,0.03204722078797236,2025-12-09 23:26:55.617649
2016-07-07,2017-07-06,CMS,ED,0.033297003329660894,2025-12-09 23:26:55.617649
2016-07-07,2017-07-06,CMS,ES,0.03438893922370575,2025-12-09 23:26:55.617649
2016-07-07,2017-07-06,ES,XEL,0.04359346775155741,2025-12-09 23:26:55.617649
2016-07-07,2017-07-06,DUK,ED,0.04399800947970558,2025-12-09 23:26:55.617649
2016-07-07,2017-07-06,ATO,ES,0.04663501771918649,2025-12-09 23:26:55.617649
2016-07-07,2017-07-06,EIX,PCG,0.050109064681397336,2025-12-09 23:26:55.617649
2016-07-07,2017-07-06,ATO,XEL,0.05135358752033337,2025-12-09 23:26:55.617649
2016-07-07,2017-07-06,DUK,SRE,0.0616291248587645,2025-12-09 23:26:55.617649
2017-01-05,2018-01-04,CMS,ES,0.04095512855447338,2025-12-09 23:26:57.138266
2017-01-05,2018-01-04,DUK,PNW,0.045750154183020794,2025-12-09 23:26:57.138266
2017-01-05,2018-01-04,DUK,ES,0.04973281926586545,2025-12-09 23:26:57.138266
2017-01-05,2018-01-04,AEP,ED,0.05028962059109485,2025-12-09 23:26:57.138266
2017-01-05,2018-01-04,CMS,ED,0.051067116831591465,2025-12-09 23:26:57.138266
2017-01-05,2018-01-04,LNT,WEC,0.0546817558000684,2025-12-09 23:26:57.138266
2017-01-05,2018-01-04,DTE,LNT,0.055641079091453494,2025-12-09 23:26:57.138266
2017-01-05,2018-01-04,AEE,LNT,0.05655213159398931,2025-12-09 23:26:57.138266
2017-01-05,2018-01-04,ES,PNW,0.05892512806749792,2025-12-09 23:26:57.138266
2017-01-05,2018-01-04,DTE,DUK,0.06481169042426511,2025-12-09 23:26:57.138266
2010-01-04,2010-12-31,EVRG,SO,0.07515167574326516,2025-12-09 23:26:58.279987
2010-01-04,2010-12-31,SO,WEC,0.10321238785744549,2025-12-09 23:26:58.279987
2010-01-04,2010-12-31,AEP,DUK,0.1063247035479507,2025-12-09 23:26:58.279987
2010-01-04,2010-12-31,AWK,KO,0.1113982495053466,2025-12-09 23:26:58.279987
2010-01-04,2010-12-31,DUK,ED,0.1335013795153287,2025-12-09 23:26:58.279987
2010-01-04,2010-12-31,NI,PNW,0.13572025266955068,2025-12-09 23:26:58.279987
2010-01-04,2010-12-31,CLX,CPB,0.13994519956454612,2025-12-09 23:26:58.279987
2010-01-04,2010-12-31,PNW,XEL,0.14358031821177086,2025-12-09 23:26:58.279987
2010-01-04,2010-12-31,EVRG,WEC,0.14638281614675716,2025-12-09 23:26:58.279987
2010-01-04,2010-12-31,ED,XEL,0.1526560624755072,2025-12-09 23:26:58.279987
2010-01-04,2010-12-31,KIM,REG,0.296233055834756,2025-12-09 23:32:39.170333
2010-01-04,2010-12-31,AVB,ESS,0.3432970091133943,2025-12-09 23:32:39.170333
2010-01-04,2010-12-31,ELS,WPC,0.34810005924625337,2025-12-09 23:32:39.170333
2010-01-04,2010-12-31,AVB,EXR,0.4140577596495839,2025-12-09 23:32:39.170333
2010-01-04,2010-12-31,CCI,SBAC,0.42917517805663896,2025-12-09 23:32:39.170333
2010-01-04,2010-12-31,AMT,NLY,0.4313130367328016,2025-12-09 23:32:39.170333
2010-01-04,2010-12-31,ELS,WELL,0.44601812460849966,2025-12-09 23:32:39.170333
2010-01-04,2010-12-31,ESS,EXR,0.454986222419934,2025-12-09 23:32:39.170333
2010-01-04,2010-12-31,SBAC,WELL,0.48644140064373365,2025-12-09 23:32:39.170333
2010-01-04,2010-12-31,REG,SPG,0.4893156480863893,2025-12-09 23:32:39.170333
2010-07-06,2011-07-01,AVB,ESS,0.22894152803375162,2025-12-09 23:32:39.348163
2010-07-06,2011-07-01,O,VTR,0.2523871604289256,2025-12-09 23:32:39.348163
2010-07-06,2011-07-01,EQR,SPG,0.3134973843456837,2025-12-09 23:32:39.348163
2010-07-06,2011-07-01,AVB,EQR,0.4092291924367852,2025-12-09 23:32:39.348163
2010-07-06,2011-07-01,PSA,WELL,0.42820527798500946,2025-12-09 23:32:39.348163
2010-07-06,2011-07-01,AMT,CCI,0.43346427210030875,2025-12-09 23:32:39.348163
2010-07-06,2011-07-01,ELS,WELL,0.4985114100022011,2025-12-09 23:32:39.348163
2010-07-06,2011-07-01,OHI,VTR,0.5544064808393004,2025-12-09 23:32:39.348163
2010-07-06,2011-07-01,AVB,MAA,0.5969223156517108,2025-12-09 23:32:39.348163
2010-07-06,2011-07-01,MAA,PSA,0.6020371314397912,2025-12-09 23:32:39.348163
2011-01-03,2011-12-30,KIM,REG,0.1421857595351217,2025-12-09 23:32:39.525571
2011-01-03,2011-12-30,O,VTR,0.14582276716557005,2025-12-09 23:32:39.525571
2011-01-03,2011-12-30,PSA,SPG,0.18017232111242934,2025-12-09 23:32:39.525571
2011-01-03,2011-12-30,AVB,EQR,0.2029019092392104,2025-12-09 23:32:39.525571
2011-01-03,2011-12-30,AVB,ESS,0.27623296999989,2025-12-09 23:32:39.525571
2011-01-03,2011-12-30,AVB,SUI,0.32789050023277555,2025-12-09 23:32:39.525571
2011-01-03,2011-12-30,MAA,NLY,0.41434949901159945,2025-12-09 23:32:39.525571
2011-01-03,2011-12-30,DLR,SPG,0.42687427548664086,2025-12-09 23:32:39.525571
2011-01-03,2011-12-30,DLR,EXR,0.42946981267753315,2025-12-09 23:32:39.525571
2011-01-03,2011-12-30,ESS,SUI,0.43592542316873806,2025-12-09 23:32:39.525571
2011-07-05,2012-07-02,VTR,WELL,0.09968865920887651,2025-12-09 23:32:39.729167
2011-07-05,2012-07-02,EQR,MAA,0.19901060449227462,2025-12-09 23:32:39.729167
2011-07-05,2012-07-02,KIM,REG,0.269675711037998,2025-12-09 23:32:39.729167
2011-07-05,2012-07-02,O,SUI,0.3387615112543203,2025-12-09 23:32:39.729167
2011-07-05,2012-07-02,EXR,SBAC,0.3410825028097716,2025-12-09 23:32:39.729167
